Unnamed: 0,Brand,Store.Number,Street.Address,City,State.Province,Postcode,Longitude,Latitude
271,Starbucks,2911-90584,"2401 East Bay Dr, 1",Largo,FL,337712473,-82.76,27.92
272,Starbucks,11252-195525,8870 Ulmerton Rd,Largo,FL,33771,-82.76,27.89
273,Starbucks,47112-254209,"10500 Ulmerton Road, Ste 800",Largo,FL,33771,-82.78,27.89
274,Starbucks,13687-107579,13660 Walsingham Rd.,Largo,FL,337743532,-82.83,27.88
275,Starbucks,8505-202285,7720 W Commercial Blvd,Lauderhill,FL,33351,-80.25,26.19
276,Starbucks,8264-1465,"2425 West State Rd 434, Space #147, Tampa Premium Outlets",Longwood,FL,327793695,-81.41,28.69
277,Starbucks,25767-134065,"2300 Grand Cypress Drive, Suite 101",Lutz,FL,33559,-82.39,28.19
278,Starbucks,76806-98391,1040 Dale Mabry Hwy,Lutz,FL,335483004,-82.47,28.17
279,Starbucks,14611-121465,2424 S. Hwy 77,Lynn Haven,FL,324444722,-85.65,30.22
280,Starbucks,13607-107499,9200 SR 228,MacClenny,FL,32063,-82.11,30.26
281,Starbucks,2754-82620,"254 N. Orlando Ave, 200",Maitland,FL,327515506,-81.36,28.63
282,Starbucks,8570-224168,1080 N. Collier Blvd,Marco Island,FL,34145,-81.72,25.96
283,Starbucks,9977-243805,6700 W Atlantic Blvd,Margate,FL,33063,-80.21,26.23
284,Starbucks,10503-99771,340 Mary Esther Blvd,Mary Esther,FL,325691604,-86.65,30.42
285,Starbucks,76540-99838,250 Miracle Strip Pkwy,Mary Esther,FL,32569,-86.72,30.41
286,Starbucks,14075-108596,"1330 North Harbor City Blvd, Melbourne Square",Melbourne,FL,329357023,-80.63,28.13
287,Starbucks,11398-105367,"1700 W NEW HAVEN AVE, 439",Melbourne,FL,329043919,-80.65,28.08
288,Starbucks,11484-103540,3660 N. Wickham Rd.,Melbourne,FL,329352336,-80.67,28.16
289,Starbucks,2963-91809,7351 Shoppes Dr,Melbourne,FL,329406663,-80.72,28.23
290,Starbucks,76214-89126,2750 W New Haven Ave,Melbourne Village,FL,329043706,-80.67,28.08
291,Starbucks,76950-128680,250 Crockett Blvd,Merritt Island,FL,329534395,-80.7,28.39
292,Starbucks,19871-201505,175 E. Merritt Island Causeway,Merritt Island,FL,32952,-80.7,28.36
293,Starbucks,16954-169424,"2501 SW 87th Avenue, Miami International Airport",Miami,FL,33165,-80.34,25.75
294,Starbucks,72483-16199,4200 NW 21st Street,Miami,FL,331281984,-80.28,25.8
295,Starbucks,8446-49399,14795 South Dixie Hwy.,Miami,FL,331767927,-80.34,25.63
296,Starbucks,78026-108542,4525 Collins Avenue,Miami,FL,331403226,-80.12,25.82
297,Starbucks,76359-95260,8350 S Dixie Hwy,Miami,FL,331437714,-80.3,25.69
298,Starbucks,70006-120032,4250 NW 20th St,Miami,FL,33126,-80.27,25.79
299,Starbucks,8227-994,"7708 North Kendall Drive, Space B5",Miami,FL,331567523,-80.32,25.69
300,Starbucks,75909-101176,1201 NW LeJune Road,Miami,FL,331362315,-80.26,25.78
301,Starbucks,16298-168844,"2100 NW 42nd Ave, Miami International Airport Concourse F",Miami,FL,33126,-80.26,25.79
302,Starbucks,75787-153144,4200 NW 21st St,Miami,FL,331281984,-80.27,25.79
303,Starbucks,24531-229124,11585 SW 40th Street,Miami,FL,33165,-80.38,25.73
304,Starbucks,8273-838,5796 Sunset Drive,Miami,FL,331435332,-80.29,25.7
305,Starbucks,13238-103927,16305 SW 88 Street,Miami,FL,331964942,-80.46,25.68
306,Starbucks,19899-197804,199 NE 167th Street,Miami,FL,33162,-80.2,25.93
307,Starbucks,9699-98045,12512 SW 120th St,Miami,FL,331869064,-80.4,25.66
308,Starbucks,23496-214385,10101 W Flagler St,Miami,FL,33174,-80.36,25.77
309,Starbucks,8323-3056,"401 Biscayne Blvd, #1270",Miami,FL,331321924,-80.19,25.78
310,Starbucks,28862-237079,11401 NW 12th Street,Miami,FL,33172,-80.38,25.79
311,Starbucks,24674-238611,2100 NW 42nd Ave.,Miami,FL,33126,-80.26,25.8
312,Starbucks,75866-100757,100 Chopin Plaza,Miami,FL,331314342,-80.19,25.77
313,Starbucks,75443-79685,11200 SW 8th St,Miami,FL,331992516,-80.38,25.76
314,Starbucks,23053-170652,"1050 Caribbean Way, Dolphin Mall",Miami,FL,331322028,-80.18,25.78
315,Starbucks,8506-62200,"901 South Miami Avenue, 106",Miami,FL,331303042,-80.19,25.77
316,Starbucks,8294-3058,110 SE 3rd Ave,Miami,FL,331322218,-80.19,25.77
317,Starbucks,11485-102045,12305 SW 137th Ave,Miami,FL,331867395,-80.42,25.65
318,Starbucks,8548-69641,8888 SW 136th Street,Miami,FL,331765883,-80.34,25.64
319,Starbucks,11749-104894,"8805 SW 107th Ave, Shoppes of Tamiami",Miami,FL,331761476,-80.36,25.69
320,Starbucks,9394-95731,"14200 SW 8th St, Suite 101",Miami,FL,331843139,-80.43,25.76
321,Starbucks,76617-99487,15005 SW 88th St,Miami,FL,331961314,-80.44,25.69
322,Starbucks,22267-121004,"6702 Bird Road, #3",Miami,FL,33155,-80.3,25.73
323,Starbucks,8507-211604,6320 Biscayne Blvd,Miami,FL,33138,-80.18,25.83
324,Starbucks,76618-99489,7795 SW 40th St,Miami,FL,331568119,-80.32,25.68
325,Starbucks,8296-2321,"8442 SW 8th Street, Building #1",Miami,FL,33144,-80.33,25.76
326,Starbucks,17010-136621,1601 NW 10th Ave,Miami,FL,331361019,-80.21,25.79
327,Starbucks,17086-169744,1690 NE Miami Gardens Drive,Miami,FL,33179,-80.17,25.95
328,Starbucks,8306-5464,"9709-101 NW 41st Street, Bay 29a-b",Miami,FL,331782943,-80.35,25.81
329,Starbucks,19197-137144,1400 NW 12th Ave,MIami,FL,331361003,-80.22,25.79
330,Starbucks,13824-104866,2937 Biscayne Blvd,Miami,FL,33137,-80.19,25.81
331,Starbucks,13940-107642,5711 NW 7th St,Miami,FL,331263105,-80.29,25.78
332,Starbucks,10901-102594,14401 SW 42nd Street,Miami,FL,331757818,-80.43,25.73
333,Starbucks,20628-195824,"7800 SW 104th St, Sunset Park Plaza",Miami,FL,33138,-80.19,25.87
334,Starbucks,8267-1604,8660 SW 72nd Street,Miami,FL,331433734,-80.33,25.7
335,Starbucks,8520-64961,7575 SW 88th Street,Miami,FL,331733562,-80.31,25.69
336,Starbucks,17121-177164,2100 NW 42nd Ave,Miami,FL,33126,-80.26,25.79
337,Starbucks,8238-998,6603 South Dixie Hwy,Miami,FL,331437919,-80.3,25.69
338,Starbucks,47494-250731,901 NW 17th Street,MIAMI,FL,33136,-80.21,25.79
339,Starbucks,8866-95192,17760 NW 57th Ave,Miami,FL,330155118,-80.29,25.93
340,Starbucks,21306-157131,11212 SW 11th St,Miami,FL,33199,-80.38,25.76
341,Starbucks,8419-1671,"11401 NW 12th St, Unit E-194, Miami International Mall",Miami,FL,331726904,-80.38,25.79
342,Starbucks,19579-196225,1455 NW 107th Avenue,Miami,FL,33172,-80.37,25.79
343,Starbucks,76722-98118,3111 N Miami Ave,Miami,FL,331273717,-80.19,25.81
344,Starbucks,75786-96371,4200 NW 21st Street,Miami,FL,331281984,-80.26,25.77
345,Starbucks,29828-247324,1080 Brickell  Ave.,Miami,FL,33130,-80.19,25.76
346,Starbucks,8499-61300,"47 West Flagler Street, The Falls",Miami,FL,331301702,-80.19,25.77
347,Starbucks,13736-107277,2645 SW 22nd St.,Miami,FL,33145,-80.24,25.75
348,Starbucks,21216-183784,"827 West 41st Street, Unit #2",Miami Beach,FL,33140,-80.13,25.81
349,Starbucks,8543-54279,959 West Avenue,Miami Beach,FL,331395201,-80.14,25.78
350,Starbucks,75553-64359,161 Ocean Dr,Miami Beach,FL,331397212,-80.13,25.77
351,Starbucks,8557-72544,416 Lincoln Rd.,Miami Beach,FL,331393003,-80.13,25.79
352,Starbucks,8242-629,"1570 Alton Road, Suite A",Miami Beach,FL,331393344,-80.14,25.79
353,Starbucks,10869-101766,1201 Washington Ave,Miami Beach,FL,331394613,-80.13,25.78
354,Starbucks,76450-97602,14075 Biscayne Blvd,Miami Beach,FL,331811629,-80.16,25.91
355,Starbucks,13007-96665,601 Lincoln Rd,Miami Beach,FL,331392915,-80.13,25.79
356,Starbucks,8251-1325,749 Lincoln Road,Miami Beach,FL,331392813,-80.14,25.79
357,Starbucks,76889-97603,5601 NW 183rd St,Miami Gardens,FL,330552305,-80.29,25.94
358,Starbucks,8647-93470,8012 NW 154th St,Miami Lakes,FL,330165814,-80.33,25.91
359,Starbucks,7964-95191,9488 NE 2nd Ave,Miami Shores,FL,331382703,-80.19,25.86
360,Starbucks,11715-104770,52 Curtiss Pkwy,Miami Springs,FL,331665219,-80.28,25.82
361,Starbucks,14678-115065,14673 Miramar Parkway,Miramar,FL,330276607,-80.34,25.98
362,Starbucks,76114-79325,16901 Miramar Pkwy,Miramar,FL,330274528,-80.37,25.98
363,Starbucks,8648-203906,"3100 Dykes Road, Grand Boulevard",Miramar,FL,33027,-80.36,25.98
364,Starbucks,20846-195124,"780 Grand Blvd, 120, Loch Leven Landing",Miramar Beach,FL,32550,-86.31,30.38
365,Starbucks,20007-192495,19021 US Hwy 441,Mount Dora,FL,32757,-81.64,28.82
366,Starbucks,76488-97105,"17450 Hwy 441, RiverChase Shopping Center",Mount Dora,FL,327576748,-81.66,28.82
367,Starbucks,8519-182087,11232 Tamiami Trail N,Naples,FL,341104801,-81.8,26.27
368,Starbucks,26924-237046,"6839 Collier Blvd, Suite 101, 796 Fifth Avenue",Naples,FL,34114,-81.7,26.07
369,Starbucks,8454-44639,"796 5th Avenue South, Suite #101, Magnolia Square",Naples,FL,341025504,-81.8,26.14
370,Starbucks,9700-94110,"1427 Pine Ridge Rd, 101",Naples,FL,341092115,-81.79,26.21
371,Starbucks,8481-61280,1 Tamiami Trail S,Naples,FL,34102,-81.8,26.15
372,Starbucks,10726-102459,4810 Davis Blvd,Naples,FL,341045306,-81.75,26.14
373,Starbucks,26974-239031,"8867 Immokalee Rd, unit 101, Waterside Shops at Pelican Bay",Naples,FL,34120,-81.69,26.27
374,Starbucks,9829-97916,5505 North Tamiami Trail,Naples,FL,341082869,-81.8,26.21
375,Starbucks,9694-233146,"7335 Radio Rd, Unit #1",Naples,FL,34104,-81.72,26.16
376,Starbucks,10360-100614,"3370 Pine Ridge Rd, Coastland Center",Naples,FL,341093870,-81.75,26.21
377,Starbucks,11042-103946,2004 Tamiami Trail North,Naples,FL,341024805,-81.8,26.17
378,Starbucks,76216-90901,"2324 Pine Ridge Rd, Waterside Shops",Naples,FL,341092003,-81.77,26.21
